sample_id,domain,image_path,annotation_path,session_id,scene_id,asset_id,frame_index,width,height,is_padded,has_pallet,annotation_source,annotation_quality,num_manual_keypoints,num_auto_filled_keypoints,num_visible_keypoints,pallet_width_m,pallet_depth_m,pallet_height_m,camera_intrinsic_source,sha256,split,image_exists
G/f33976,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33976_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33976_label.json,,,,33976,720,480,false,1,renderer,exact_synthetic,,,9,1.1027500629425049,0.8234996795654297,0.14446625346317887,json:fx356.3,,,true
G/f33977,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33977_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33977_label.json,,,,33977,560,560,false,1,renderer,exact_synthetic,,,9,1.135094046592714,0.6850678324699402,0.13210693188011646,json:fx359.9,,,true
G/f33978,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33978_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33978_label.json,,,,33978,640,480,false,1,renderer,exact_synthetic,,,9,0.965764582157135,1.1150928735733032,0.13976802676916122,json:fx496.4,,,true
G/f33979,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33979_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33979_label.json,,,,33979,960,540,false,1,renderer,exact_synthetic,,,9,0.8957290649414062,1.2774548530578613,0.18398179579526186,json:fx605.9,,,true
G/f3397,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3397_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3397_label.json,,,,3397,560,560,false,1,renderer,exact_synthetic,,,9,0.8928833007812504,1.1484403610233451,0.13101879926398396,json:fx447.7,,,true
G/f33980,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33980_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33980_label.json,,,,33980,640,480,false,1,renderer,exact_synthetic,,,9,1.1819924389146774,1.032987636863255,0.16186440736055388,json:fx582.3,,,true
G/f33981,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33981_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33981_label.json,,,,33981,960,540,false,1,renderer,exact_synthetic,,,9,1.2169344425201416,1.2134259939193726,0.15095927147194743,json:fx657.6,,,true
G/f33982,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33982_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33982_label.json,,,,33982,720,480,false,1,renderer,exact_synthetic,,,9,1.2016477584838867,0.9619836807250977,0.14669056562706828,json:fx605.9,,,true
G/f33983,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33983_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33983_label.json,,,,33983,640,480,false,1,renderer,exact_synthetic,,,9,0.8073348999023438,1.145956039428711,0.12748130690306425,json:fx507.4,,,true
G/f33984,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33984_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33984_label.json,,,,33984,560,560,false,1,renderer,exact_synthetic,,,9,1.1389960050582886,0.9787696301937103,0.1868516094982624,json:fx521.7,,,true
G/f33985,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33985_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33985_label.json,,,,33985,640,480,false,1,renderer,exact_synthetic,,,9,1.1477398163697237,1.2731086445310225,0.144723705481738,json:fx326.9,,,true
G/f33986,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33986_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33986_label.json,,,,33986,960,540,false,1,renderer,exact_synthetic,,,9,0.9253370761871338,1.197524070739746,0.13390870671719313,json:fx353.8,,,true
G/f33987,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33987_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33987_label.json,,,,33987,960,540,false,1,renderer,exact_synthetic,,,9,1.249372243881227,0.9782682657241821,0.14930230658501387,json:fx489.0,,,true
G/f33988,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33988_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33988_label.json,,,,33988,640,480,false,1,renderer,exact_synthetic,,,9,1.0629396438602912,0.9768095016479497,0.14192232536472424,json:fx605.9,,,true
G/f33989,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33989_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33989_label.json,,,,33989,640,480,false,1,renderer,exact_synthetic,,,9,1.0211013555526733,1.2134428024291992,0.1336254207417369,json:fx364.9,,,true
G/f3398,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3398_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3398_label.json,,,,3398,640,480,false,1,renderer,exact_synthetic,,,9,0.9847631454467773,1.0041961669921875,0.14893548469990492,json:fx605.9,,,true
G/f33990,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33990_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33990_label.json,,,,33990,960,540,false,1,renderer,exact_synthetic,,,9,1.222185730934143,0.9282227158546448,0.14601888041943312,json:fx612.2,,,true
G/f33991,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33991_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33991_label.json,,,,33991,640,480,false,1,renderer,exact_synthetic,,,9,1.2056970596313477,0.9377317428588867,0.15911622624844313,json:fx677.8,,,true
G/f33992,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33992_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33992_label.json,,,,33992,560,560,false,1,renderer,exact_synthetic,,,9,0.9808454513549805,1.186187744140625,0.1352416520079487,json:fx605.9,,,true
G/f33993,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33993_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33993_label.json,,,,33993,640,480,false,1,renderer,exact_synthetic,,,9,0.9049017101642683,1.2575897267161067,0.14205392450094223,json:fx368.2,,,true
G/f33994,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33994_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33994_label.json,,,,33994,720,480,false,1,renderer,exact_synthetic,,,9,1.0296266078948975,1.145345687866211,0.18251163884997368,json:fx550.1,,,true
G/f33995,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33995_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33995_label.json,,,,33995,960,540,false,1,renderer,exact_synthetic,,,9,1.341878592967987,1.1319118738174438,0.23379307240247726,json:fx664.2,,,true
G/f33996,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33996_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33996_label.json,,,,33996,560,560,false,1,renderer,exact_synthetic,,,9,0.9364166259765625,1.1749587059020996,0.1372972158715129,json:fx485.0,,,true
G/f33997,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33997_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33997_label.json,,,,33997,640,480,false,1,renderer,exact_synthetic,,,9,1.0874781012535095,1.1717531085014343,0.20265835989266634,json:fx587.6,,,true
G/f33998,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33998_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33998_label.json,,,,33998,720,480,false,1,renderer,exact_synthetic,,,9,1.0748167037963867,1.0507621765136719,0.13234918098896742,json:fx605.9,,,true
G/f33999,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f33999_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f33999_label.json,,,,33999,640,480,false,1,renderer,exact_synthetic,,,9,1.0570476055145264,1.1286661624908447,0.12268786411732435,json:fx397.4,,,true
G/f3399,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3399_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3399_label.json,,,,3399,960,540,false,1,renderer,exact_synthetic,,,9,1.0452880859375009,1.2300734519962193,0.15743553871288896,json:fx699.8,,,true
G/f34000,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34000_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34000_label.json,,,,34000,960,540,false,1,renderer,exact_synthetic,,,9,0.8532209396362305,1.395009994506836,0.16560644237324595,json:fx494.9,,,true
G/f34001,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34001_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34001_label.json,,,,34001,640,480,false,1,renderer,exact_synthetic,,,9,1.1245441436767578,0.8832716941833504,0.11738950153812766,json:fx544.6,,,true
G/f34002,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34002_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34002_label.json,,,,34002,640,480,false,1,renderer,exact_synthetic,,,9,1.1525115966796875,1.061079978942871,0.17055085487663746,json:fx605.9,,,true
G/f34003,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34003_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34003_label.json,,,,34003,960,540,false,1,renderer,exact_synthetic,,,9,1.282954573631288,0.8753754496574402,0.16416484396904707,json:fx546.6,,,true
G/f34004,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34004_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34004_label.json,,,,34004,560,560,false,1,renderer,exact_synthetic,,,9,1.2376232147216797,1.111079216003418,0.12532784324139357,json:fx427.8,,,true
G/f34005,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34005_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34005_label.json,,,,34005,640,480,false,1,renderer,exact_synthetic,,,9,1.1802201867103577,1.2303678393363953,0.24083726108074188,json:fx447.1,,,true
G/f34006,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34006_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34006_label.json,,,,34006,960,540,false,1,renderer,exact_synthetic,,,9,0.838770866394043,1.1116886138916016,0.12757315812632442,json:fx605.9,,,true
G/f34007,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34007_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34007_label.json,,,,34007,560,560,false,1,renderer,exact_synthetic,,,9,1.3057700395584106,1.0466591119766235,0.21610670071095228,json:fx417.8,,,true
G/f34008,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34008_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34008_label.json,,,,34008,720,480,false,1,renderer,exact_synthetic,,,9,1.1320140361789905,1.1373434066772476,0.16513000661782637,json:fx435.9,,,true
G/f34009,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34009_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34009_label.json,,,,34009,960,540,false,1,renderer,exact_synthetic,,,9,1.1190018653869644,0.7578271627426147,0.13215477764606476,json:fx399.2,,,true
G/f3400,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3400_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3400_label.json,,,,3400,640,480,false,1,renderer,exact_synthetic,,,9,0.9909412562847137,1.152940571308136,0.16753156762570143,json:fx407.1,,,true
G/f34010,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34010_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34010_label.json,,,,34010,640,480,false,1,renderer,exact_synthetic,,,9,1.007568359375,1.233170509338379,0.1489088712260127,json:fx357.4,,,true
G/f34011,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34011_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34011_label.json,,,,34011,960,540,false,1,renderer,exact_synthetic,,,9,1.3559958934783936,1.1645245552062997,0.1673064068891108,json:fx428.0,,,true
G/f34012,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34012_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34012_label.json,,,,34012,640,480,false,1,renderer,exact_synthetic,,,9,1.4153900146484375,1.057133674621582,0.2166031450033188,json:fx605.9,,,true
G/f34013,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34013_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34013_label.json,,,,34013,640,480,false,1,renderer,exact_synthetic,,,9,1.4198853928246549,1.1898930406896406,0.1617784118279816,json:fx605.9,,,true
G/f34014,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34014_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34014_label.json,,,,34014,960,540,false,1,renderer,exact_synthetic,,,9,1.2935209274291992,1.204305648803711,0.14625376742333174,json:fx653.8,,,true
G/f34015,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34015_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34015_label.json,,,,34015,720,480,false,1,renderer,exact_synthetic,,,9,1.1269705295562744,0.9723877608776093,0.18918354902416468,json:fx454.9,,,true
G/f34016,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34016_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34016_label.json,,,,34016,640,480,false,1,renderer,exact_synthetic,,,9,0.8642557263374329,1.297401070594789,0.13808275992050767,json:fx605.9,,,true
G/f34017,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34017_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34017_label.json,,,,34017,560,560,false,1,renderer,exact_synthetic,,,9,0.9575400352478037,1.1226503849030554,0.15070279547944665,json:fx577.7,,,true
G/f34018,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34018_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34018_label.json,,,,34018,640,480,false,1,renderer,exact_synthetic,,,9,0.9235354661941528,1.1863198280334473,0.16388312354683876,json:fx628.7,,,true
G/f34019,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34019_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34019_label.json,,,,34019,720,480,false,1,renderer,exact_synthetic,,,9,1.0814495086669922,1.4023265838623047,0.14498357239835968,json:fx332.8,,,true
G/f3401,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3401_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3401_label.json,,,,3401,640,480,false,1,renderer,exact_synthetic,,,9,0.8313023447990417,1.453205227851869,0.16315317526459694,json:fx605.9,,,true
G/f34020,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34020_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34020_label.json,,,,34020,640,480,false,1,renderer,exact_synthetic,,,9,0.8398514754808287,1.0222101222625515,0.13469291385263205,json:fx332.0,,,true
G/f34021,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34021_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34021_label.json,,,,34021,560,560,false,1,renderer,exact_synthetic,,,9,1.1429642438888565,0.8383625149726868,0.15124388318508863,json:fx605.9,,,true
G/f34022,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34022_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34022_label.json,,,,34022,640,480,false,1,renderer,exact_synthetic,,,9,0.9657442569732666,0.9534222483634949,0.11970699857920408,json:fx312.0,,,true
G/f34023,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34023_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34023_label.json,,,,34023,640,480,false,1,renderer,exact_synthetic,,,9,0.750844419002533,1.2726185321807875,0.15664600115269423,json:fx352.7,,,true
G/f34024,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34024_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34024_label.json,,,,34024,640,480,false,1,renderer,exact_synthetic,,,9,1.1062555313110367,1.1111736297607422,0.15163795510306954,json:fx366.0,,,true
G/f34025,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34025_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34025_label.json,,,,34025,960,540,false,1,renderer,exact_synthetic,,,9,0.9403311610221863,1.0449308156967163,0.1336440620943904,json:fx305.7,,,true
G/f34026,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34026_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34026_label.json,,,,34026,560,560,false,1,renderer,exact_synthetic,,,9,0.7904887199401855,1.0735893249511719,0.1586221782490611,json:fx423.8,,,true
G/f34027,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34027_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34027_label.json,,,,34027,720,480,false,1,renderer,exact_synthetic,,,9,1.3420511122531025,1.0550402589869938,0.14501913636922836,json:fx605.9,,,true
G/f34028,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34028_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34028_label.json,,,,34028,960,540,false,1,renderer,exact_synthetic,,,9,1.0013947338447926,1.2540662650717436,0.14133628830313696,json:fx579.5,,,true
G/f34029,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34029_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34029_label.json,,,,34029,640,480,false,1,renderer,exact_synthetic,,,9,1.1377429962158203,0.9414396286010742,0.1547486949712038,json:fx571.1,,,true
G/f3402,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3402_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3402_label.json,,,,3402,960,540,false,1,renderer,exact_synthetic,,,9,1.1859812736511246,1.2867562770843506,0.15509728668257594,json:fx614.9,,,true
G/f34030,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34030_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34030_label.json,,,,34030,640,480,false,1,renderer,exact_synthetic,,,9,0.9904060363769541,1.0679020881652832,0.15116557106375694,json:fx654.2,,,true
G/f34031,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34031_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34031_label.json,,,,34031,640,480,false,1,renderer,exact_synthetic,,,9,1.0815982818603516,1.0560932159423828,0.14873121958225965,json:fx548.0,,,true
G/f34032,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34032_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34032_label.json,,,,34032,720,480,false,1,renderer,exact_synthetic,,,9,0.888155460357666,1.2787919044494642,0.13778256112709641,json:fx605.9,,,true
G/f34033,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34033_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34033_label.json,,,,34033,640,480,false,1,renderer,exact_synthetic,,,9,0.8998006880283356,1.1007570028305054,0.18501218128949404,json:fx629.7,,,true
G/f34034,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34034_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34034_label.json,,,,34034,960,540,false,1,renderer,exact_synthetic,,,9,1.1345349550247208,0.8217873573303223,0.14198458194732666,json:fx605.9,,,true
G/f34035,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34035_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34035_label.json,,,,34035,640,480,false,1,renderer,exact_synthetic,,,9,0.757594108581543,1.1339998245239258,0.1609340040013194,json:fx532.4,,,true
G/f34036,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34036_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34036_label.json,,,,34036,560,560,false,1,renderer,exact_synthetic,,,9,0.8915449976921082,0.897052526473999,0.11708869272843003,json:fx440.6,,,true
G/f34037,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34037_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34037_label.json,,,,34037,640,480,false,1,renderer,exact_synthetic,,,9,1.0984052419662476,1.1867835521697998,0.19316141586750746,json:fx605.9,,,true
G/f34038,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34038_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34038_label.json,,,,34038,720,480,false,1,renderer,exact_synthetic,,,9,1.0466598349448768,1.2682565428440284,0.17428022157400846,json:fx470.9,,,true
G/f34039,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34039_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34039_label.json,,,,34039,960,540,false,1,renderer,exact_synthetic,,,9,1.0671623955258849,0.9740223209519182,0.16464964672923105,json:fx347.0,,,true
G/f3403,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3403_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3403_label.json,,,,3403,640,480,false,1,renderer,exact_synthetic,,,9,1.3585000038146986,0.8217729330062866,0.15761208813637495,json:fx682.2,,,true
G/f34040,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34040_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34040_label.json,,,,34040,640,480,false,1,renderer,exact_synthetic,,,9,1.0903677344322205,0.8995098173618317,0.16938825231045485,json:fx605.9,,,true
G/f34041,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34041_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34041_label.json,,,,34041,960,540,false,1,renderer,exact_synthetic,,,9,1.273477554321289,1.1183443069458008,0.18731411918997765,json:fx623.3,,,true
G/f34042,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34042_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34042_label.json,,,,34042,960,540,false,1,renderer,exact_synthetic,,,9,0.8472350835800171,1.0971087217330933,0.11996018420904875,json:fx526.5,,,true
G/f34043,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34043_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34043_label.json,,,,34043,720,480,false,1,renderer,exact_synthetic,,,9,1.342588186264038,0.9995608329772959,0.16406140169249284,json:fx359.7,,,true
G/f34044,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34044_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34044_label.json,,,,34044,640,480,false,1,renderer,exact_synthetic,,,9,0.9205441474914551,1.1507811546325684,0.13142480328679085,json:fx567.5,,,true
G/f34045,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34045_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34045_label.json,,,,34045,640,480,false,1,renderer,exact_synthetic,,,9,1.152888298034668,1.0783486366271973,0.13683405797928572,json:fx610.7,,,true
G/f34046,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34046_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34046_label.json,,,,34046,720,480,false,1,renderer,exact_synthetic,,,9,1.094182014465332,0.8300590515136719,0.16554478090256453,json:fx605.9,,,true
G/f34047,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34047_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34047_label.json,,,,34047,640,480,false,1,renderer,exact_synthetic,,,9,1.007491946220398,1.2764557600021362,0.1489909030497074,json:fx379.2,,,true
G/f34048,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34048_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34048_label.json,,,,34048,960,540,false,1,renderer,exact_synthetic,,,9,0.8916262975835724,1.0717674559073211,0.13767711073160185,json:fx338.7,,,true
G/f34049,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34049_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34049_label.json,,,,34049,560,560,false,1,renderer,exact_synthetic,,,9,1.0764203071594238,0.8263864517211914,0.1438611624762416,json:fx605.9,,,true
G/f3404,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f3404_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f3404_label.json,,,,3404,960,540,false,1,renderer,exact_synthetic,,,9,0.9201831817626961,1.220128059387207,0.12999702570959926,json:fx414.3,,,true
G/f34050,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34050_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34050_label.json,,,,34050,640,480,false,1,renderer,exact_synthetic,,,9,0.9549350738525391,1.2687687873840332,0.18831751123070717,json:fx640.5,,,true
G/f34051,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f34051_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f34051_label.json,,,,34051,640,480,false,1,renderer,exact_synthetic,,,9,0.9550963640213013,1.3209850788116455,0.12117976183071733,json:fx592.5,,,true
